,MW,logP,TPSA,Rings Count,Aromatic Rings,Heavy atoms count,Aliphatic Rings,CSP3,BalabanJ,Rotatable Bonds,H-bond donor,H-bond acceptor,Smiles
157,388.0072825279999,0.21107999999999982,197.60999999999996,2,1,24,1,0.5555555555555556,2.0127908936131043,6,5,9,OC(=O)CC(Nc3ncnc1c3(ncn1C2OC(COP(O)(O)=O)C(O)C2(O)))C(O)=O
158,146.021523292,-0.49509999999999993,91.66999999999999,0,0,10,0,0.4,3.6041568215284974,4,2,3,Nc4ncnc1c4(nc[n+]1C3OC(COP(O)(=O)OP(O)(=O)OC2OC(CO)C(O)C2(O))C(O)C3(O))
159,190.01135253200002,-1.1843999999999997,128.97,0,0,13,0,0.3333333333333333,4.611973148237254,5,3,4,Nc6ncnc1c6(ncn1C5OC(COP(O)(=O)OP(O)(=O)OP(O)(=O)OP(O)(=O)OCC2OC(C(O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O))
160,192.02700259600002,-1.3926,132.13,0,0,13,0,0.5,4.5055756135965535,5,4,4,NC=1NC(=O)c2ncn(c2(N=1))C3OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(OP(O)(=O)OP(O)(O)=O)C3(O)
161,425.04441962809,0.24229,168.97000000000003,2,0,26,0,0.4166666666666667,1.9840527052051375,8,4,8,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OS(O)(=O)=O)C(OP(O)(O)=O)C2(O))
162,586.9620759839999,-2.321030000000001,325.65999999999997,3,1,35,1,0.5,1.6536949074195493,10,8,16,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OS(O)(=O)=O)C(O)C2(O))
163,320.19875937599994,2.699560000000001,58.92,1,0,23,0,0.47368421052631576,3.050270317675879,7,2,4,O=C1C=CN(C(=O)N1)C2CC(O)C(COP(O)(=O)OP(O)(O)=O)O2
164,318.18310931199994,4.041900000000004,52.60000000000001,1,1,23,1,0.47368421052631576,2.9174135128108207,7,0,4,OC(=O)CCC(=O)C(O)=O
165,118.02660867200001,-0.06419999999999987,74.6,0,0,8,0,0.5,3.1818458670936187,3,2,2,OC(=O)CC(C(O)=O)C(=O)C(O)=O
166,867.1312529500001,-2.2795299999999905,400.92999999999995,3,1,55,1,0.64,1.490992242338572,22,10,20,OC(=O)CC(C(O)=O)C(O)C(O)=O
167,192.02700259600002,-1.2485,132.13000000000002,0,0,13,0,0.5,4.619312134964085,5,4,4,Cc2ncc(C[n+]1csc(CCOP(O)(=O)OP(O)(O)=O)c1(C))c(N)n2
168,174.01643791200001,-0.4433000000000001,111.9,0,0,12,0,0.16666666666666666,4.552105266699234,4,3,3,Cc2ncc(Cn1c(C)c(CCOP(O)(=O)OP(O)(O)=O)sc1(C(O)CCC(O)=O))c(N)n2
169,90.031694052,-1.4615,57.53,0,0,6,0,0.6666666666666666,2.964900494759057,2,2,3,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O))
170,260.02971862600003,-3.1028,156.91,1,1,16,1,1.0,2.6742507663155646,4,6,7,COc1c(O)c(C)c(CC=C(C)CCC=C(C)C)c(O)c1(OC)
171,531.0291401679999,-1.0450200000000012,265.49,2,1,34,1,0.5714285714285714,1.9517229991931326,12,5,16,COC=1C(=O)C(C)=C(CC=C(C)CCC=C(C)C)C(=O)C=1(OC)
172,379.99096376799986,-0.6694,195.35,0,0,23,0,0.75,4.36595904415858,12,4,10,OC(=O)CCC(O)=O
173,456.1046148819999,-0.7246400000000006,208.08999999999997,3,2,31,2,0.4117647058823529,2.0649227620246755,7,6,10,CC(C)(COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23)C(O)C(=O)NCCC(=O)NCCSC(=O)CCC(O)=O
174,376.13828435999994,-0.8416400000000004,161.56,3,2,27,2,0.4117647058823529,2.2752894120966243,5,5,9,OC(=O)CC(O)(CC(O)=O)C(O)=O
175,331.0681697979999,-1.6428300000000002,165.84,3,1,22,1,0.5,1.7840708525714186,4,4,9,[H]C(C(O)=O)=C(CC(O)=O)C(O)=O
176,251.101839276,-1.7598299999999998,119.31000000000002,3,1,18,1,0.5,1.985350028460512,2,3,8,OCC(O)C=O
177,252.085854864,-0.7682300000000002,113.25999999999998,3,1,18,1,0.5,2.0113095870695488,2,3,7,OCC1OC(O)(COP(O)(O)=O)C(O)C1(O)
178,345.0474343539999,-1.4332400000000003,174.81,4,2,23,2,0.5,1.748089922187297,1,4,10,[*]C(=O)OCC(COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(O))N2C=CC(N)=NC2(=O))OC([*])=O
179,148.000787848,-1.9143999999999997,111.9,0,0,10,0,0.25,4.223399795030829,3,3,4,[*]C(=O)OCC([H])(COP(O)(=O)OCC(O)COP(O)(O)=O)OC([*])=O
180,106.02660867200001,-1.5757999999999999,77.75999999999999,0,0,7,0,0.6666666666666666,3.3434170589539596,2,3,3,Cc2cc3N=C1C(=O)NC(=O)N=C1N(CC(O)C(O)C(O)COP(O)(O)=O)c3(cc2(C))
181,868.0380944359998,-3.6780799999999965,473.91,6,2,55,2,0.5,1.022632441326796,14,12,25,Cc2cc3N=C1C(=O)NC(=O)N=C1N(CC(O)C(O)C(O)CO)c3(cc2(C))
182,347.0630844179999,-1.44964,185.81,3,1,23,1,0.5,1.8364226338367107,4,5,9,Nc3ncnc2c3(ncn2(C1CC(O)C(COP(O)(O)=O)O1))
183,267.096753896,-1.56664,139.28000000000003,3,1,19,1,0.5,2.0483409322876365,2,4,8,Nc3ncnc2c3(ncn2(C1CC(O)C(CO)O1))
184,347.0630844179999,-2.672029999999999,186.07,3,1,23,1,0.5,1.963741862136641,4,5,10,OCC1OC(CC1(O))n3cnc2C(=O)NC=Nc23
185,363.0579990379999,-2.4788399999999995,206.04,3,1,24,1,0.5,2.0119931548505017,4,6,10,NC=1NC(=O)c2ncn(c2(N=1))C3OC4COP(O)(=O)OC4(C3(O))
186,332.0521853860001,-1.6012300000000004,160.05,3,1,22,1,0.5,1.7840708525714193,4,4,9,OC(=O)C(O)C(=O)C(O)=O
187,491.98484643,-0.41723000000000043,252.84999999999997,3,1,30,1,0.5,1.6433694564251689,8,6,12,OCC(O)C(O)=O
188,687.1190177919998,-4.310839999999992,319.09,5,3,45,3,0.7619047619047619,1.2004994743441824,12,8,20,NC=1NC(=O)c2ncn(c2(N=1))C6OC(COP(O)(=O)OP(O)(=O)OP(O)(=O)OP(O)(=O)OCC3OC(C(O)C3(O))n5cnc4C(=O)NC(N)=Nc45)C(O)C6(O)
189,523.0617829799997,-3.750699999999999,240.35999999999996,3,3,33,3,1.0,1.571543601206714,11,7,14,NC=2NC(=O)c3ncn(C1CC(O)C(COP(O)(O)=O)O1)c3(N=2)
190,89.011292956,-1.4437000000000002,80.39000000000001,0,0,6,0,0.0,3.5677034550432034,0,2,2,NC=2NC(=O)c3ncn(C1CC(O)C(CO)O1)c3(N=2)
191,177.045964212,-0.06130000000000041,66.4,0,0,11,0,0.6666666666666666,3.6863799524863525,6,2,3,Nc3ncnc1c3(ncn1C2OC(CO)C(OP(O)(O)=O)C2(O))
192,225.987853814,-0.1639000000000001,119.36000000000001,0,0,14,0,0.6,4.147238922180034,6,2,6,NC=1NC(=O)c2ncn(c2(N=1))C3OC(CO)C(OP(O)(O)=O)C3(O)
193,133.048741084,-1.9759000000000002,118.44,0,0,9,0,0.3333333333333333,3.6324321519398444,2,4,3,OC1CC(OC1(COP(O)(O)=O))n3cnc2c(O)ncnc23
194,682.097182508,-3.332099999999991,275.53,3,3,43,3,0.9047619047619048,1.6034553455116056,18,7,17,OC1CC(OC1(COP(O)(=O)OP(O)(=O)OP(O)(O)=O))n3cnc2C(=O)NC=Nc23
195,788.1489380159999,-3.883129999999991,342.06999999999994,5,3,51,3,0.76,1.2485217962686017,17,8,22,[*]C5OC(CO)C(OP(O)(=O)OCC4OC([*])C(O)C4(OP(O)(=O)OCC1OC(C(O)C1(O))n3cnc2C(=O)N(C)C(N)=Nc23))C5(O)
196,181.073893212,-0.17052000000000006,83.55000000000001,1,0,13,0,0.2222222222222222,2.641763904889644,3,3,3,[*]C3OC(COP(O)(=O)OC2C(O)C([*])OC2(COP(O)(=O)OC1C(O)C([*])OC1(CO)))C(O)C3(O)
197,657.1084531079998,-4.514429999999992,309.97999999999996,5,3,43,3,0.75,1.1826891373351243,12,8,19,NC(=O)C(O)=O
198,820.1717816359999,-4.205049999999989,362.29999999999995,6,3,55,3,0.5862068965517241,1.1198097361644461,16,9,22,[H]C(=O)NC(CCSC)C(O)=O
199,610.0938113799999,-4.880199999999992,292.68,3,3,39,3,0.9444444444444444,1.5965649079856992,14,8,17,[*]C(=O)OCC(COP(O)(O)=O)OC([*])=O
200,523.9746756699998,-1.2532400000000004,293.04999999999995,3,1,32,1,0.5,1.7297704033275876,8,8,13,NC(=O)NC(N)C(O)=O
201,227.090605896,-1.0145200000000003,110.60000000000001,2,1,16,1,0.5555555555555556,2.2326555210648866,2,3,7,[*]C4OC(CO)C(OP(O)(=O)OCC3OC([*])C(O)C3(OP(O)(=O)OCC1OC(C(O)C1(O))n2cc(CNC)c(O)nc2S))C4(O)
202,228.074621484,-0.022920000000000385,104.54999999999998,2,1,16,1,0.5555555555555556,2.265898077237759,2,3,6,[*]C3OC(CO)C(OP(O)(=O)OCC2OC([*])C(O)C2(OP(O)(=O)OCC1OC([*])C(O)C1(OC(=O)C(CCSC)NC=O)))C3(O)
203,467.97361304999987,0.3280799999999993,244.13999999999993,2,1,28,1,0.5555555555555556,1.989343025870539,8,6,11,[*]C5OC(CO)C(OP(O)(=O)OCC4OC([*])C(O)C4(OP(O)(=O)OCC1OC(C(OC(=O)C(N)CCSC)C1(O))n3cnc2c(N)ncnc23))C5(O)
204,226.22966558000002,5.276500000000005,17.07,0,0,16,0,0.9333333333333333,2.8508776373564926,13,0,1,NC(Cc1ccc(O)cc1)C(O)=O
205,256.240230264,5.552300000000005,37.3,0,0,18,0,0.9375,2.9229656090325555,14,1,1,[*]C5OC(CO)C(OP(O)(=O)OCC4OC([*])C(O)C4(OP(O)(=O)OCC1OC(C(O)C1(O))n3cnc2c(N)ncnc23))C5(O)
206,32.026214748,-0.3915,20.23,0,0,2,0,1.0,1.0,0,1,1,[*]C6OC(CO)C(OP(O)(=O)OCC5OC([*])C(O)C5(OP(O)(=O)OCC2OC(C(OC(=O)C(N)Cc1ccc(O)cc1)C2(O))n4cnc3c(N)ncnc34))C6(O)
207,134.0579088,-1.5531000000000004,69.92,1,1,9,1,1.0,2.3794351092537194,1,3,4,[*]C3OC(CO)C(OP(O)(=O)OCC2OC([*])C(O)C2(OP(O)(=O)OCC1OC([*])C(O)C1(OC(=O)C(N)CO)))C3(O)
208,612.151962464,-3.8767999999999985,317.64,0,0,40,0,0.6,5.179728699200385,21,10,12,O=C1NC(=O)c2ncn(c2(N1))C3OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C3(O)
209,179.079372516,-3.2549999999999994,116.17000000000002,1,1,12,1,1.0,2.6344089870615983,1,5,6,NC=1C=CN(C(=O)N=1)C2CC(O)C(CO)O2
210,422.0825420459999,-5.280199999999993,236.05999999999997,2,2,27,2,1.0,2.112126454715925,6,9,12,OCC1OC(CC1(O))N2C=CC(=O)NC2(=O)
211,785.1571346159997,-2.351069999999998,362.9299999999999,6,3,53,3,0.4444444444444444,1.0705047998824462,13,9,21,O=C1C=CN(C(=O)N1)C2CC(O)C(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)O2
212,119.058243148,-1.2208999999999997,83.55000000000001,0,0,8,0,0.75,3.6376825478398387,2,3,3,[H]C(=O)CCCCCCCCCCCCCC
213,624.1094614439999,-4.491699999999992,292.68,3,3,40,3,0.9473684210526315,1.6002697750346062,14,8,17,CCCCCCCCCCCCCCCC(O)=O
214,61.052763844,-1.0626000000000002,46.25,0,0,4,0,1.0,1.9747448713915894,1,2,2,CO
215,215.055873798,-1.5681,122.24000000000002,0,0,13,0,1.0,3.683526779747662,7,4,6,OCC1OC(O)CC1(O)
216,176.043321356,-1.4173999999999998,129.72000000000003,0,0,12,0,0.4,4.1359823272131315,4,4,3,NC(CCC(=O)NC(CSSCC(NC(=O)CCC(N)C(O)=O)C(=O)NCC(O)=O)C(=O)NCC(O)=O)C(O)=O
217,158.032756672,-1.3309000000000002,95.5,1,1,11,1,0.4,2.634414744554307,1,3,3,NC1C(O)OC(CO)C(O)C1(O)
218,368.0256958659999,-1.2916300000000007,208.60999999999996,2,1,24,1,0.5,2.3680649519651285,5,6,9,OCC2OC(O)C(O)C(O)C2(OC1OC(COP(O)(O)=O)C(O)C(O)C1(O))
219,156.017106608,0.50647,103.01999999999998,1,0,11,0,0.0,3.420649106648635,1,3,3,Cc5cc6N=C1C(=O)NC(=O)N=C1N(CC(O)C(O)C(O)COP(O)(=O)OP(O)(=O)OCC2OC(C(O)C2(O))n4cnc3c(N)ncnc34)c6(cc5(C))
220,638.088726,-4.397799999999992,309.75,3,3,41,3,0.8947368421052632,1.596134999957015,15,8,17,CC(O)C(N)C(O)=O
221,580.0832466959998,-4.241099999999992,272.45,3,3,37,3,0.9411764705882353,1.5916612926217024,13,7,16,[*]C3OC(CO)C(OP(O)(=O)OCC2OC([*])C(O)C2(OP(O)(=O)OCC1OC([*])C(O)C1(OC(=O)C(N)C(C)O)))C3(O)
222,115.063328528,-0.177,49.33,1,1,8,1,0.8,2.34993673877678,1,2,2,NCCO
223,620.1145468239998,-3.4477999999999924,258.46,4,4,40,4,0.95,1.3286505907947914,13,7,16,NCCOP(O)(=O)OCC(O)CO
224,121.019749464,-0.6719000000000002,63.32,0,0,7,0,0.6666666666666666,3.3434170589539605,2,3,3,NC(=O)NC(CC(O)=O)C(O)=O
225,760.1176378879999,-4.706429999999991,342.06999999999994,5,3,49,3,0.7391304347826086,1.2455544881376255,15,9,22,OC(=O)C1CC(=O)NC(=O)N1
226,786.1510461919999,-4.771429999999991,379.36999999999995,5,3,52,3,0.72,1.251906806439125,17,9,22,O=C1C=C(C(O)=O)N(C(=O)N1)C2OC(COP(O)(O)=O)C(O)C2(O)
227,813.2095641119997,-5.372960000000006,403.96999999999997,5,3,54,3,0.7307692307692307,1.2407294969127967,18,11,22,OC(=O)C1=CC(=O)NC(=O)N1
228,165.078978592,0.58629,63.32,1,0,12,0,0.2222222222222222,2.58460408239752,3,2,2,[*]C3OC(CO)C(OP(O)(=O)OCC2OC([*])C(O)C2(OP(O)(=O)OCC1OC([*])C(O)C1(OC(=O)C(N)CC(O)=O)))C3(O)
229,670.1301968879999,-2.684509999999991,272.45,4,3,44,3,0.7083333333333334,1.3278070315597998,15,7,16,[*]C3OC(CO)C(OP(O)(=O)OCC2OC([*])C(O)C2(OP(O)(=O)OCC1OC([*])C(O)C1(OC(=O)CN)))C3(O)
230,770.1925170799998,-3.590129999999991,342.06999999999994,5,3,51,3,0.7692307692307693,1.252696495507705,16,8,21,OC(=O)C1CCCN1
231,131.094628656,0.44439999999999996,63.32,0,0,9,0,0.8333333333333334,3.5016884512730915,3,2,2,[*]C4OC(CO)C(OP(O)(=O)OCC3OC([*])C(O)C3(OP(O)(=O)OCC2OC([*])C(O)C2(OC(=O)C1CCCN1)))C4(O)
232,770.1925170799998,-3.590129999999991,342.06999999999994,5,3,51,3,0.7692307692307693,1.2569915775856704,16,8,21,NC(CS)C(O)=O
233,131.094628656,0.44439999999999996,63.32,0,0,9,0,0.8333333333333334,3.7161367711827205,3,2,2,[*]C5OC(CO)C(OP(O)(=O)OCC4OC([*])C(O)C4(OP(O)(=O)OCC1OC(C(OC(=O)C(N)CS)C1(O))n3cnc2c(N)ncnc23))C5(O)
234,146.105527688,-0.4726999999999995,89.34,0,0,10,0,0.8333333333333334,3.2148768968244483,5,3,3,[*]C5OC(CO)C(OP(O)(=O)OCC4OC([*])C(O)C4(OP(O)(=O)OCC1OC(C(OC(=O)C(N)CCC(O)=O)C1(O))n3cnc2c(N)ncnc23))C5(O)
235,145.097702656,-0.5498000000000003,78.34,0,0,10,0,0.8333333333333334,3.3561943340641003,5,2,4,[*]C5OC(CO)C(OP(O)(=O)OCC4OC([*])C(O)C4(OP(O)(=O)OCC1OC(C(OC(=O)C(N)CCCNC(N)=N)C1(O))n3cnc2c(N)ncnc23))C5(O)
236,89.047678464,-0.5817999999999999,63.32,0,0,6,0,0.6666666666666666,3.2575861612334887,1,2,2,NC(Cc1cnc2ccccc12)C(O)=O
237,594.0988967599999,-3.852599999999993,272.45,3,3,38,3,0.9444444444444444,1.5963197212078855,13,7,16,[*]C7OC(CO)C(OP(O)(=O)OCC6OC([*])C(O)C6(OP(O)(=O)OCC3OC(C(OC(=O)C(N)Cc1cnc2ccccc12)C3(O))n5cnc4c(N)ncnc45))C7(O)
238,117.078978592,0.05430000000000007,63.32,0,0,8,0,0.8,3.6376825478398387,2,2,2,NC(Cc1ccccc1)C(O)=O
239,756.1768670159998,-3.9802299999999913,342.06999999999994,5,3,50,3,0.76,1.2528534817431936,15,8,21,[*]C4OC(CO)C(OP(O)(=O)OCC3OC([*])C(O)C3(OP(O)(=O)OCC2OC([*])C(O)C2(OC(=O)C(N)Cc1ccccc1)))C4(O)
240,150.016437912,-2.1226000000000007,115.06,0,0,10,0,0.5,4.069511908932012,3,4,4,[*]C4OC(CO)C(OP(O)(=O)OCC3OC([*])C(O)C3(OP(O)(=O)OCC2OC([*])C(O)C2(OC(=O)C(N)Cc1cncn1)))C4(O)
241,162.11246979209,-0.4718000000000007,57.53,0,0,11,0,0.8571428571428571,3.6942591252386228,4,2,2,NC(Cc1cncn1)C(O)=O
242,204.12303447609,0.09900000000000042,63.6,0,0,14,0,0.7777777777777778,4.244430536983525,5,1,3,[*]C5OC(CO)C(OP(O)(=O)OCC4OC([*])C(O)C4(OP(O)(=O)OCC1OC(C(OC(=O)C(N)CC(C)C)C1(O))n3cnc2c(N)ncnc23))C5(O)
243,466.98959746199984,-0.66352,250.18999999999994,2,1,28,1,0.5555555555555556,1.9804007899858247,8,6,12,CC(C)CC(N)C(O)=O
244,481.9892631139998,0.5817899999999996,244.13999999999993,2,1,29,1,0.6,2.025104161407098,8,6,11,[*]C5OC(CO)C(OP(O)(=O)OCC4OC([*])C(O)C4(OP(O)(=O)OCC1OC(C(OC(=O)C(N)C(C)CC)C1(O))n3cnc2c(N)ncnc23))C5(O)
245,130.06299418,0.8303,54.37,0,0,9,0,0.6666666666666666,2.909271566430377,5,1,2,CCC(C)C(N)C(O)=O
246,132.078644244,0.6236999999999999,57.53,0,0,9,0,0.8333333333333334,2.828868134909685,5,2,2,NCCCCC(N)C(O)=O
247,104.01095860800001,-1.3676,74.6,0,0,7,0,0.3333333333333333,3.5779199262724384,2,2,3,[*]OC(=O)C(N)CCCCN
248,60.021129368000004,-0.8224,37.3,0,0,4,0,0.5,2.2968352619191386,1,1,2,CC(N)C(O)=O
249,104.01095860800001,-1.3692000000000002,74.6,0,0,7,0,0.3333333333333333,3.551713608029699,2,2,3,[*]C3OC(CO)C(OP(O)(=O)OCC2OC([*])C(O)C2(OP(O)(=O)OCC1OC([*])C(O)C1(OC(=O)C(C)N)))C3(O)
250,155.98237451,-0.8197000000000001,104.06,0,0,9,0,0.5,3.5254531798739226,3,3,3,CC(C)C(N)C(O)=O
251,148.000787848,-0.5167999999999999,115.06,0,0,10,0,0.0,4.674344436799367,2,4,4,[*]C5OC(CO)C(OP(O)(=O)OCC4OC([*])C(O)C4(OP(O)(=O)OCC1OC(C(OC(=O)C(N)C(C)C)C1(O))n3cnc2c(N)ncnc23))C5(O)
252,258.014068562,-2.1387000000000005,161.59,0,0,16,0,0.6666666666666666,4.091651860786664,7,5,6,OC(=O)C(O)C(O)C(O)=O
253,132.053492116,-0.8706,92.42000000000002,0,0,9,0,0.5,3.1028259423155773,3,3,2,C[N+](C)(C)CC(O)CC(O)=O
254,89.047678464,-0.5802,63.32,0,0,6,0,0.6666666666666666,2.831257109931365,2,2,2,CC(=O)OC(CC(O)=O)C[N+](C)(C)C
255,114.042927432,-0.7841,58.2,1,1,8,1,0.5,2.4515934319435497,0,2,2,NC=1C=CN(C(=O)N=1)C2CC(O)C(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)O2
256,126.042927432,1.11669,65.72,1,0,9,0,0.2,3.523897718994017,0,2,2,CC1=CN(C(=O)NC1(=O))C2CC(O)C(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)O2
257,128.058577496,-0.5381,58.2,1,1,9,1,0.6,2.5376852957569183,0,2,2,O=CCCCCC(O)=O
258,324.03586662600003,-0.9351200000000004,171.31,2,1,21,1,0.5555555555555556,2.3261018528120996,4,5,8,OCCCCCC(O)=O
259,274.008983182,-3.1679000000000004,181.82,0,0,17,0,0.6666666666666666,4.395435937421919,7,6,7,OCC(=O)C(O)=O
260,104.01095860800001,-0.4543,74.6,0,0,7,0,0.3333333333333333,3.318019590380522,2,2,2,OCC=O
261,128.022191988,-1.2575,75.27,1,1,9,1,0.25,2.636629855902423,0,2,3,O=CC(O)C(O)=O
262,323.05185103799994,-1.9267200000000004,177.35999999999999,2,1,21,1,0.5555555555555556,2.305107337431564,4,5,9,OC(=O)COP(O)(O)=O
263,146.06914218,-0.6246,92.41999999999999,0,0,10,0,0.6,3.4907296603908136,3,3,2,OC(=O)C(O)=C(O)C(O)=O
264,244.069536104,-1.0377300000000003,135.64,2,1,17,1,0.5555555555555556,2.3515193982482367,2,5,6,OC(=O)C(=O)CC(O)C(O)COP(O)(O)=O
265,306.025301942,0.11047999999999958,140.07999999999998,3,2,20,2,0.5555555555555556,1.9989580842157078,2,3,8,NC(=O)NCCC(O)=O
266,305.04128635399996,-0.8811200000000006,146.13,3,2,20,2,0.5555555555555556,1.978601010424563,2,3,9,NCCC(O)=O
267,103.063328528,-0.3342000000000001,63.32,0,0,7,0,0.75,3.3434170589539605,2,2,2,O=C1CCNC(=O)N1
268,897.1418176340002,-2.91862999999999,421.15999999999997,3,1,57,1,0.6538461538461539,1.479158102357312,22,11,21,CC1=CNC(=O)NC1(=O)
269,851.1363383299998,-2.165229999999993,380.6999999999999,3,1,54,1,0.64,1.5085844833062805,21,9,20,CC1CNC(=O)NC1(=O)
270,206.04265266000002,-0.8584,132.13000000000002,0,0,14,0,0.5714285714285714,4.468803313574534,6,4,4,OCC1OC(C(O)C1(OP(O)(O)=O))N2C=CC(=O)NC2(=O)
271,853.1156028860001,-2.669629999999991,400.92999999999995,3,1,54,1,0.625,1.5085844833062805,21,10,20,OC(=O)C(=O)C(O)C(O)C(O)COP(O)(O)=O
272,162.05282342,-0.3132,94.83000000000001,0,0,11,0,0.6666666666666666,4.340991714203179,4,3,3,OC(=O)CC(O)=O
273,102.031694052,0.05009999999999998,54.37,0,0,7,0,0.5,3.5779199262724384,2,1,2,O=C1CC(=O)NC(=O)N1
274,116.047344116,0.2961,54.37,0,0,8,0,0.6,3.8425781257337794,2,1,2,NC=1C=CN(C(=O)N=1)C2OC(CO)C(OP(O)(O)=O)C2(O)
275,176.068473484,-0.06720000000000004,94.83000000000001,0,0,12,0,0.7142857142857143,4.6248318045702,4,3,3,CC(CNC(N)=O)C(O)=O
276,787.1727846799996,-2.3913699999999967,363.2799999999999,6,2,53,2,0.4444444444444444,1.0512240083712177,13,11,20,OCC1OC(C(O)C1(O))C2=CNC(=O)NC2(=O)
277,76.052429496,-0.6405000000000001,40.46,0,0,5,0,1.0,2.5395388613593903,1,2,2,OCC1OC(C2OP(O)(=O)OC12)N3C=CC(=O)NC3(=O)
278,74.036779432,-0.4339000000000002,37.3,0,0,5,0,0.6666666666666666,2.825749368745867,1,1,2,NC=1C=CN(C(=O)N=1)C3OC(CO)C2OP(O)(=O)OC23
279,150.05282342,-2.5806999999999998,90.15,1,1,10,1,1.0,2.635748727664412,1,4,5,CC(CN)C(O)=O
280,194.04265266000002,-3.2849,135.29000000000002,0,0,13,0,0.6666666666666666,4.327344284336427,5,5,6,CC(C)(COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23)C(O)C(=O)NCCC(=O)NCCSC(=O)CC(C)(O)C(O)=O
281,196.05830272400001,-3.4930999999999996,138.45000000000002,0,0,13,0,0.8333333333333334,4.235100562818548,5,6,6,CC(=O)CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23
282,178.04773804,-3.0132,107.22,1,1,12,1,0.8333333333333334,2.700156133679265,1,4,6,OC(=O)CCC(O)(CC(O)=O)C(O)=O
283,176.032087976,-2.8049999999999993,104.06,1,1,12,1,0.6666666666666666,2.7689237552781774,1,3,6,CC(C)(COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23)C(O)C(=O)NCCC(=O)NCCSC(=O)CC(O)=O
284,130.037842052,-2.1033,92.42000000000002,0,0,9,0,0.5,3.853318405974191,3,3,3,CCC(O)(CC(O)=O)C(O)=O
285,290.122634296,-1.7796299999999965,185.82999999999998,0,0,20,0,0.6,3.9955807108568173,9,7,5,CCC(=O)C(O)=O
286,182.079038168,-3.5854000000000004,121.38000000000001,0,0,12,0,1.0,3.9851644508585786,5,6,6,CC(C)C(=O)C(O)=O
287,605.0771529799998,-4.537639999999996,331.72,4,2,39,2,0.6875,1.3943724757645946,9,10,18,CC(C)C(O)(CC(O)=O)C(O)=O
288,587.0665882960001,-3.301839999999997,308.33,4,2,38,2,0.625,1.3982755356438727,8,8,17,Cc5cc6NC=1C(=O)NC(=O)NC=1N(CC(O)C(O)C(O)COP(O)(=O)OP(O)(=O)OCC2OC(C(O)C2(O))n4cnc3c(N)ncnc34)c6(cc5(C))
289,342.11621152399994,-5.395599999999993,189.52999999999997,2,2,23,2,1.0,2.1772696581273263,5,8,11,CC(O)CO
290,130.12184644799999,-0.7916299999999985,87.91999999999999,0,0,9,0,0.8,2.828868134909685,4,4,2,CC(O)C=O
291,88.10004838399999,-0.3159999999999998,52.04,0,0,6,0,1.0,2.3390923149762908,3,2,2,OCC1(O)(OCC(O)C1(O))
292,180.063388104,-3.2197999999999998,110.38000000000001,1,1,12,1,1.0,2.7058374892118104,1,5,6,OCC(O)C(O)C(O)C(=O)C(O)=O
293,339.9960491479999,-2.9873999999999996,203.43999999999997,1,1,20,1,1.0,2.7563907990567396,5,7,8,OCC(O)C(O)C(O)C(O)C(O)=O
294,159.17354767199998,0.05380000000000085,64.07,0,0,11,0,1.0,2.6909155266923976,8,3,3,OCC1OC(O)C(=O)C(O)C1(O)
295,221.0899372,-3.077599999999999,119.25000000000001,1,1,15,1,0.875,2.697922367271773,2,5,6,OCC1OC(=O)C(=O)C(O)C1(O)
296,424.16930971599993,-5.1095999999999915,207.26999999999998,2,2,29,2,0.875,2.2635901121735937,6,8,11,[*]C(N)C(=O)NC([*])C(O)=O
297,106.041864812,1.44439,17.07,1,0,8,0,0.0,2.9910469146846212,1,0,1,N=C(NCCCC(N)C(O)=O)NC(CC(O)=O)C(O)=O
298,212.083729624,2.493480000000001,37.3,2,0,16,0,0.07142857142857142,2.2393989303204465,3,1,2,OCC(O)C(O)C(O)C(O)CO
299,197.068807832,-0.92733,103.78,1,0,14,0,0.2222222222222222,2.7772680269131413,3,4,4,NC=1NC(=O)c2ncn(c2(N=1))C4OC(COP(O)(=O)OP(O)(=O)OC3OC(CO)C(O)C(O)C3(O))C(O)C4(O)
