MW_R,logP_R,TPSA_R,Rings Count_R,Aromatic Rings_R,Heavy atoms cout_R,Alifatic Rings_R,CSP3_R,BalabanJ_R,RotatableBonds_R,H-bond donor_R,H-bond acceptor_R,MW_P,logP_P,TPSA_P,Rings Count_P,Aromatic Rings_P,Heavy atoms cout_P,Alifatic Rings_P,CSP3_P,BalabanJ_P,RotatableBonds_P,H-bond donor_P,H-bond acceptor_P
525.0063101459998,-2.453700000000001,310.63,3.0,1.0,32.0,1.0,0.5,1.6894094002007245,8.0,7.0,14.0,525.0063101459999,-2.6746000000000008,310.36,3.0,1.0,32.0,1.0,0.5,5.220718302404654,6.0,9.0,13.0
525.0063101459998,-2.453700000000001,310.63,3.0,1.0,32.0,1.0,0.5,1.6894094002007245,8.0,7.0,14.0,525.0063101459999,-2.6746000000000008,310.36,3.0,1.0,32.0,1.0,0.5,5.220718302404654,6.0,9.0,13.0
195.95379041200002,-1.6363,155.79000000000002,0.0,0.0,10.0,0.0,0.0,4.074479309921039,2.0,4.0,3.0,97.976895206,-0.9286,77.75999999999999,0.0,0.0,5.0,0.0,0.0,3.472066495600119,0.0,3.0,1.0
195.95379041200002,-1.6363,155.79000000000002,0.0,0.0,10.0,0.0,0.0,4.074479309921039,2.0,4.0,3.0,97.976895206,-0.9286,77.75999999999999,0.0,0.0,5.0,0.0,0.0,3.472066495600119,0.0,3.0,1.0
195.95379041200002,-1.6363,155.79000000000002,0.0,0.0,10.0,0.0,0.0,4.074479309921039,2.0,4.0,3.0,97.976895206,-0.9286,77.75999999999999,0.0,0.0,5.0,0.0,0.0,3.472066495600119,0.0,3.0,1.0
195.95379041200002,-1.6363,155.79000000000002,0.0,0.0,10.0,0.0,0.0,4.074479309921039,2.0,4.0,3.0,97.976895206,-0.9286,77.75999999999999,0.0,0.0,5.0,0.0,0.0,3.472066495600119,0.0,3.0,1.0
195.95379041200002,-1.6363,155.79000000000002,0.0,0.0,10.0,0.0,0.0,4.074479309921039,2.0,4.0,3.0,97.976895206,-0.9286,77.75999999999999,0.0,0.0,5.0,0.0,0.0,3.472066495600119,0.0,3.0,1.0
195.95379041200002,-1.6363,155.79000000000002,0.0,0.0,10.0,0.0,0.0,4.074479309921039,2.0,4.0,3.0,97.976895206,-0.9286,77.75999999999999,0.0,0.0,5.0,0.0,0.0,3.472066495600119,0.0,3.0,1.0
195.95379041200002,-1.6363,155.79000000000002,0.0,0.0,10.0,0.0,0.0,4.074479309921039,2.0,4.0,3.0,97.976895206,-0.9286,77.75999999999999,0.0,0.0,5.0,0.0,0.0,3.472066495600119,0.0,3.0,1.0
870.0537444999997,-4.1987000000000005,485.16999999999996,6.0,2.0,55.0,2.0,1.0,3.5910990050686262,12.0,13.0,24.0,870.0537444999998,-4.198700000000001,485.16999999999996,6.0,2.0,55.0,2.0,1.0,3.5387028984240843,12.0,13.0,24.0
620.9675552879999,-3.043400000000001,377.13000000000005,3.0,1.0,37.0,1.0,0.5,1.9461332958386623,10.0,9.0,15.0,620.9675552879999,-3.2643000000000004,376.86,3.0,1.0,37.0,1.0,0.5,5.864530401540589,8.0,11.0,15.0
854.0588298799996,-3.4920000000000018,465.2,6.0,2.0,54.0,2.0,1.0,3.5405569276917026,12.0,12.0,24.0,427.0294149399999,-1.7460000000000009,232.6,3.0,1.0,27.0,1.0,0.5,1.748651806804535,6.0,6.0,12.0
854.0588298799996,-3.4920000000000018,465.2,6.0,2.0,54.0,2.0,1.0,3.5405569276917026,12.0,12.0,24.0,427.0294149399999,-1.7460000000000009,232.6,3.0,1.0,27.0,1.0,0.5,1.748651806804535,6.0,6.0,12.0
854.0588298799996,-3.4920000000000018,465.2,6.0,2.0,54.0,2.0,1.0,3.5405569276917026,12.0,12.0,24.0,427.0294149399999,-1.7460000000000009,232.6,3.0,1.0,27.0,1.0,0.5,1.748651806804535,6.0,6.0,12.0
854.0588298799996,-3.4920000000000018,465.2,6.0,2.0,54.0,2.0,1.0,3.5405569276917026,12.0,12.0,24.0,427.0294149399999,-1.7460000000000009,232.6,3.0,1.0,27.0,1.0,0.5,1.748651806804535,6.0,6.0,12.0
830.0475964999997,-4.075000000000001,456.49,5.0,2.0,52.0,2.0,1.0555555555555556,3.847411796532082,12.0,12.0,23.0,830.0475964999998,-4.075000000000001,456.49,5.0,2.0,52.0,2.0,1.0555555555555556,3.830463527805239,12.0,12.0,23.0
830.0475964999997,-4.075000000000001,456.49,5.0,2.0,52.0,2.0,1.0555555555555556,3.847411796532082,12.0,12.0,23.0,830.0475964999998,-4.075000000000001,456.49,5.0,2.0,52.0,2.0,1.0555555555555556,3.830463527805239,12.0,12.0,23.0
830.0475964999997,-4.075000000000001,456.49,5.0,2.0,52.0,2.0,1.0555555555555556,3.847411796532082,12.0,12.0,23.0,830.0475964999998,-4.075000000000001,456.49,5.0,2.0,52.0,2.0,1.0555555555555556,3.830463527805239,12.0,12.0,23.0
830.0475964999997,-4.075000000000001,456.49,5.0,2.0,52.0,2.0,1.0555555555555556,3.847411796532082,12.0,12.0,23.0,830.0475964999998,-4.075000000000001,456.49,5.0,2.0,52.0,2.0,1.0555555555555556,3.830463527805239,12.0,12.0,23.0
830.0475964999997,-4.075000000000001,456.49,5.0,2.0,52.0,2.0,1.0555555555555556,3.847411796532082,12.0,12.0,23.0,830.0475964999998,-4.075000000000001,456.49,5.0,2.0,52.0,2.0,1.0555555555555556,3.830463527805239,12.0,12.0,23.0
814.0526818799998,-3.0458000000000007,436.26,5.0,2.0,51.0,2.0,1.0555555555555556,3.7525751869708692,12.0,11.0,22.0,814.0526818799999,-3.0458000000000016,436.26,5.0,2.0,51.0,2.0,1.0555555555555556,3.74911198064041,12.0,11.0,22.0
814.0526818799998,-3.0458000000000007,436.26,5.0,2.0,51.0,2.0,1.0555555555555556,3.7525751869708692,12.0,11.0,22.0,814.0526818799999,-3.0458000000000016,436.26,5.0,2.0,51.0,2.0,1.0555555555555556,3.74911198064041,12.0,11.0,22.0
751.0652815659998,-4.480900000000002,403.90999999999997,5.0,2.0,48.0,2.0,1.0555555555555556,4.040928798448961,10.0,11.0,21.0,751.065281566,-4.4809,403.90999999999997,5.0,2.0,48.0,2.0,1.0555555555555556,3.925232462237,10.0,11.0,20.0
501.97909235400004,-3.546499999999999,295.6,2.0,1.0,30.0,1.0,0.5555555555555556,6.251059965353504,6.0,9.0,11.0,501.97909235399993,-3.1681000000000004,295.46000000000004,2.0,1.0,30.0,1.0,1.0,6.1810768318571805,7.0,9.0,11.0
765.2119334619999,-2.227599999999997,345.05999999999995,6.0,3.0,53.0,3.0,0.9055555555555556,3.5270586671491015,11.0,10.0,16.0,765.2119334619999,-1.3872800000000007,362.97,5.0,2.0,53.0,2.0,0.8631578947368421,3.7324445478229435,13.0,11.0,16.0
261.0960852,-3.3876999999999997,162.33,2.0,1.0,18.0,1.0,0.5555555555555556,2.319695265821785,2.0,4.0,8.0,261.0960852,-2.6899000000000006,159.77999999999997,2.0,1.0,18.0,1.0,0.5555555555555556,2.3515193982482367,2.0,5.0,8.0
749.0860170099998,-3.14328,383.68,5.0,2.0,48.0,2.0,1.1,4.024805442123998,10.0,10.0,20.0,749.0860170099999,-3.143280000000001,383.68,5.0,2.0,48.0,2.0,1.1,3.889607658581184,10.0,10.0,19.0
749.0860170099998,-3.14328,383.68,5.0,2.0,48.0,2.0,1.1,4.024805442123998,10.0,10.0,20.0,749.0860170099999,-3.143280000000001,383.68,5.0,2.0,48.0,2.0,1.1,3.889607658581184,10.0,10.0,19.0
749.0860170099998,-3.14328,383.68,5.0,2.0,48.0,2.0,1.1,4.024805442123998,10.0,10.0,20.0,749.0860170099999,-3.143280000000001,383.68,5.0,2.0,48.0,2.0,1.1,3.889607658581184,10.0,10.0,19.0
829.0523475319997,-3.026280000000001,430.21000000000004,5.0,2.0,52.0,2.0,1.1,3.8303652519773737,12.0,11.0,21.0,829.0523475319999,-3.026280000000001,430.21000000000004,5.0,2.0,52.0,2.0,1.1,3.807708475084235,12.0,11.0,21.0
342.04643131,-3.4021000000000003,202.4,2.0,1.0,22.0,1.0,1.0,5.940824260820246,3.0,7.0,8.0,342.04643131,-3.4905000000000004,213.67,2.0,1.0,22.0,1.0,0.5555555555555556,2.176580655432465,4.0,6.0,7.0
61.016378336,-0.4215000000000001,69.14,0.0,0.0,4.0,0.0,0.0,3.2659863237109046,0.0,1.0,3.0,568.012123798,-2.571600000000001,342.45000000000005,3.0,1.0,35.0,1.0,0.5,5.489004324549004,7.0,9.0,15.0
525.0063101459998,-2.453700000000001,310.63,3.0,1.0,32.0,1.0,0.5,1.6894094002007245,8.0,7.0,14.0,494.1162421859999,-2.5999000000000008,286.69,3.0,1.0,33.0,1.0,1.1,5.341877187881792,8.0,8.0,13.0
532.2030098559999,-1.4921999999999973,257.29999999999995,4.0,2.0,38.0,2.0,0.85,4.292608184806323,8.0,8.0,11.0,550.2135745400001,-1.8913999999999977,295.11,3.0,1.0,39.0,1.0,0.9824561403508771,4.884882581792155,11.0,11.0,12.0
577.08774098409,-2.733799999999997,306.92,3.0,1.0,36.0,1.0,0.6,5.7561641835740955,9.0,9.0,13.0,167.061614276,-0.6733000000000002,94.82,0.0,0.0,10.0,0.0,0.8,3.2659073992264416,4.0,2.0,3.0
192.122240372,-2.163129999999999,156.72,0.0,0.0,13.0,0.0,0.6666666666666666,3.3118352065890764,5.0,5.0,3.0,192.122240372,-0.9911999999999992,153.44,0.0,0.0,13.0,0.0,0.6666666666666666,3.3118352065890764,5.0,5.0,4.0
192.122240372,-2.163129999999999,156.72,0.0,0.0,13.0,0.0,0.6666666666666666,3.3118352065890764,5.0,5.0,3.0,192.122240372,-0.9911999999999992,153.44,0.0,0.0,13.0,0.0,0.6666666666666666,3.3118352065890764,5.0,5.0,4.0
273.072586482,-1.688399999999999,199.19000000000003,0.0,0.0,17.0,0.0,0.8,7.006259916970911,5.0,6.0,6.0,273.072586482,-2.081799999999999,196.2,0.0,0.0,17.0,0.0,0.6666666666666666,6.783901702189196,5.0,7.0,4.0
273.072586482,-1.688399999999999,199.19000000000003,0.0,0.0,17.0,0.0,0.8,7.006259916970911,5.0,6.0,6.0,273.072586482,-2.081799999999999,196.2,0.0,0.0,17.0,0.0,0.6666666666666666,6.783901702189196,5.0,7.0,4.0
599.0430895779998,-3.297100000000001,339.82,3.0,1.0,37.0,1.0,1.5,4.443594186238386,10.0,10.0,17.0,599.0430895779999,-3.297100000000001,339.82,3.0,1.0,37.0,1.0,1.5,5.203932847494492,10.0,10.0,16.0
1189.2537102340898,-3.180899999999995,576.3499999999999,8.0,3.0,80.0,3.0,0.7919799498746867,2.7507865318253284,22.0,17.0,27.0,746.0989274219999,-2.456899999999997,364.1499999999999,5.0,3.0,48.0,3.0,0.5238095238095238,1.1997576602685036,13.0,9.0,19.0
1189.2537102340898,-3.180899999999995,576.3499999999999,8.0,3.0,80.0,3.0,0.7919799498746867,2.7507865318253284,22.0,17.0,27.0,746.0989274219999,-2.456899999999997,364.1499999999999,5.0,3.0,48.0,3.0,0.5238095238095238,1.1997576602685036,13.0,9.0,19.0
506.9957454619998,-1.629000000000001,279.13,3.0,1.0,31.0,1.0,0.5,1.6894094002007245,8.0,7.0,14.0,506.995745462,-1.6290000000000007,279.13,4.0,2.0,31.0,2.0,0.5,5.786582380161459,3.0,7.0,13.0
595.0117894499998,-1.9690000000000007,333.5,3.0,1.0,37.0,1.0,0.8333333333333333,5.257112855243928,9.0,8.0,16.0,559.035288168,-2.6312000000000006,324.27,3.0,1.0,36.0,1.0,0.75,5.5370794073479495,9.0,8.0,15.0
654.9965333099998,-3.2209000000000008,390.77000000000004,3.0,1.0,41.0,1.0,0.75,5.51138899734616,11.0,10.0,17.0,611.0067040699998,-2.7587000000000006,356.63,3.0,1.0,38.0,1.0,0.5,5.857353271797534,9.0,10.0,15.0
654.9965333099998,-3.2209000000000008,390.77000000000004,3.0,1.0,41.0,1.0,0.75,5.51138899734616,11.0,10.0,17.0,611.0067040699998,-2.7587000000000006,356.63,3.0,1.0,38.0,1.0,0.5,5.857353271797534,9.0,10.0,15.0
1020.1073620240898,-6.274999999999999,549.7699999999999,5.0,2.0,65.0,2.0,1.3095238095238095,5.551683044856838,20.0,16.0,25.0,274.008983182,-3.2046,178.66000000000003,0.0,0.0,17.0,0.0,0.8,7.288769232725127,6.0,5.0,8.0
276.024633246,-3.7209,185.25,1.0,1.0,17.0,1.0,0.8333333333333334,2.608138908238463,3.0,5.0,7.0,276.024633246,-3.376100000000001,184.98,0.0,0.0,17.0,0.0,0.8333333333333334,4.342362035869705,7.0,7.0,7.0
230.019153942,-2.4653000000000005,136.68,1.0,1.0,14.0,1.0,1.0,2.6111759608930187,3.0,5.0,6.0,230.019153942,-2.4653000000000005,136.68,1.0,1.0,14.0,1.0,1.0,2.4387072219898034,3.0,5.0,6.0
230.019153942,-2.4653000000000005,136.68,1.0,1.0,14.0,1.0,1.0,2.6111759608930187,3.0,5.0,6.0,230.019153942,-2.4653000000000005,136.68,1.0,1.0,14.0,1.0,1.0,2.4387072219898034,3.0,5.0,6.0
657.0485688819998,-4.211300000000001,369.28,4.0,2.0,41.0,2.0,1.5,4.2156208344105615,9.0,11.0,19.0,657.0485688819999,-4.211300000000001,369.28,4.0,2.0,41.0,2.0,1.5,4.187359028794338,9.0,11.0,18.0
327.996049148,-3.5497,222.28,0.0,0.0,19.0,0.0,0.8,7.494849404614341,6.0,8.0,7.0,309.985484464,-1.7023000000000006,187.89000000000001,0.0,0.0,18.0,0.0,1.1666666666666665,7.291101238841788,5.0,5.0,7.0
798.13792154809,-4.1092999999999975,413.0899999999999,5.0,2.0,53.0,2.0,0.976190476190476,4.790060242663373,14.0,11.0,20.0,797.1306450959999,-3.5715999999999974,409.29,5.0,3.0,53.0,3.0,0.7738095238095238,4.93562238969804,14.0,10.0,21.0
798.13792154809,-4.1092999999999975,413.0899999999999,5.0,2.0,53.0,2.0,0.976190476190476,4.790060242663373,14.0,11.0,20.0,797.1306450959999,-3.5715999999999974,409.29,5.0,3.0,53.0,3.0,0.7738095238095238,4.93562238969804,14.0,10.0,21.0
798.13792154809,-4.1092999999999975,413.0899999999999,5.0,2.0,53.0,2.0,0.976190476190476,4.790060242663373,14.0,11.0,20.0,797.1306450959999,-3.5715999999999974,409.29,5.0,3.0,53.0,3.0,0.7738095238095238,4.93562238969804,14.0,10.0,21.0
798.13792154809,-4.1092999999999975,413.0899999999999,5.0,2.0,53.0,2.0,0.976190476190476,4.790060242663373,14.0,11.0,20.0,797.1306450959999,-3.5715999999999974,409.29,5.0,3.0,53.0,3.0,0.7738095238095238,4.93562238969804,14.0,10.0,21.0
406.978364082,-3.3105,266.76000000000005,1.0,1.0,23.0,1.0,1.0,6.513186531910843,5.0,9.0,9.0,536.0209571659999,-3.5675000000000003,336.15,1.0,1.0,32.0,1.0,1.6,6.169689453417551,11.0,10.0,12.0
759.2224981459999,-4.113799999999996,391.40999999999997,4.0,2.0,52.0,2.0,1.157142857142857,4.177066207477724,15.0,13.0,16.0,759.2224981460001,-3.877399999999996,386.21000000000004,4.0,2.0,52.0,2.0,1.0657894736842106,4.031575057067192,16.0,14.0,16.0
460.12065887000006,-4.931599999999998,281.06,1.0,1.0,30.0,1.0,1.35,5.9808391946198105,11.0,9.0,10.0,740.096916042,-4.890729999999999,414.03,4.0,2.0,47.0,2.0,1.25,4.238761341033532,13.0,13.0,19.0
820.0632465639998,-4.773729999999999,460.56,4.0,2.0,51.0,2.0,1.25,4.179518934429721,15.0,14.0,21.0,722.086351358,-3.5522000000000014,392.89,5.0,2.0,46.0,2.0,1.125,3.8139979294833695,10.0,11.0,20.0
339.0467656579999,-2.108,197.59,2.0,1.0,22.0,1.0,0.5555555555555556,2.1625637500639354,5.0,6.0,9.0,339.046765658,-2.3897000000000004,194.43,2.0,1.0,22.0,1.0,0.625,5.331332446389739,4.0,5.0,10.0
454.0737086779999,-3.1484999999999967,263.98999999999995,2.0,1.0,30.0,1.0,0.5384615384615384,2.1553512532303127,9.0,8.0,11.0,454.07370867799995,-2.9954999999999985,277.98,2.0,1.0,30.0,1.0,0.5555555555555556,5.831190211997738,7.0,8.0,11.0
811.2286461459998,-3.438399999999996,423.2199999999999,5.0,2.0,56.0,2.0,0.8555555555555556,3.8098130803439343,15.0,13.0,18.0,811.2286461460001,-3.003199999999998,418.02000000000004,5.0,2.0,56.0,2.0,0.8157894736842105,3.7868393268711253,16.0,14.0,18.0
366.05766469,-2.7212,206.46,2.0,1.0,24.0,1.0,0.5,2.2453738040329303,7.0,6.0,9.0,366.0576646899999,-2.9766000000000004,211.51999999999998,3.0,1.0,24.0,1.0,0.5,1.8656144678153568,4.0,5.0,9.0
366.0576646899999,-2.9766000000000004,211.51999999999998,3.0,1.0,24.0,1.0,0.5,1.8656144678153568,4.0,5.0,9.0,366.05766469,-3.1974999999999993,211.25,3.0,1.0,24.0,1.0,0.5,5.532115858019248,2.0,7.0,9.0
1012.16349826209,-5.167799999999998,498.2799999999999,8.0,3.0,67.0,3.0,0.976190476190476,3.023242558538885,15.0,13.0,26.0,365.04983965799994,-2.746099999999999,199.99,3.0,1.0,24.0,1.0,0.5,1.915886643921442,4.0,6.0,9.0
382.0525793099999,-3.6832999999999987,231.49,3.0,1.0,25.0,1.0,0.5,1.915886643921442,4.0,6.0,9.0,382.05257931,-3.9042,231.21999999999997,3.0,1.0,25.0,1.0,0.5,5.590126499464628,2.0,8.0,9.0
285.10731857999997,-2.804700000000001,171.04000000000002,3.0,1.0,20.0,1.0,0.5,2.035435145869755,2.0,4.0,9.0,285.10731858,-2.1068999999999996,168.49,3.0,1.0,20.0,1.0,0.5,2.0600493624191287,2.0,5.0,9.0
365.0736491019999,-2.687700000000001,217.57,3.0,1.0,24.0,1.0,0.5,1.8511475274909783,4.0,5.0,10.0,365.07364910199993,-1.9899000000000004,215.01999999999998,3.0,1.0,24.0,1.0,0.5,1.8656144678153568,4.0,6.0,10.0
1110.0238589639996,-5.2627,566.02,6.0,4.0,68.0,4.0,1.5,3.273689158438817,21.0,15.0,29.0,780.9713392299999,-4.445299999999999,411.18,3.0,3.0,46.0,3.0,1.0,5.6587590681591315,15.0,12.0,18.0
950.0200750219997,-4.081700000000001,531.7,6.0,2.0,59.0,2.0,1.0,3.479460491820274,14.0,14.0,26.0,950.0200750219997,-4.081700000000001,531.7,6.0,2.0,59.0,2.0,1.0,3.4716132036072804,14.0,14.0,26.0
798.13792154809,-4.1092999999999975,413.0899999999999,5.0,2.0,53.0,2.0,0.976190476190476,4.790060242663373,14.0,11.0,20.0,709.1146011079998,-3.2698999999999976,351.76,5.0,3.0,47.0,3.0,0.5238095238095238,4.41318111286553,11.0,8.0,20.0
798.13792154809,-4.1092999999999975,413.0899999999999,5.0,2.0,53.0,2.0,0.976190476190476,4.790060242663373,14.0,11.0,20.0,709.1146011079998,-3.2698999999999976,351.76,5.0,3.0,47.0,3.0,0.5238095238095238,4.41318111286553,11.0,8.0,20.0
798.13792154809,-4.1092999999999975,413.0899999999999,5.0,2.0,53.0,2.0,0.976190476190476,4.790060242663373,14.0,11.0,20.0,709.1146011079998,-3.2698999999999976,351.76,5.0,3.0,47.0,3.0,0.5238095238095238,4.41318111286553,11.0,8.0,20.0
878.1042520700897,-3.992299999999997,459.6199999999999,5.0,2.0,57.0,2.0,0.976190476190476,4.841753160926978,16.0,12.0,21.0,746.0989274219999,-2.456899999999997,364.1499999999999,5.0,3.0,48.0,3.0,0.5238095238095238,1.1997576602685036,13.0,9.0,19.0
878.1042520700897,-3.992299999999997,459.6199999999999,5.0,2.0,57.0,2.0,0.976190476190476,4.841753160926978,16.0,12.0,21.0,746.0989274219999,-2.456899999999997,364.1499999999999,5.0,3.0,48.0,3.0,0.5238095238095238,1.1997576602685036,13.0,9.0,19.0
878.1042520700897,-3.992299999999997,459.6199999999999,5.0,2.0,57.0,2.0,0.976190476190476,4.841753160926978,16.0,12.0,21.0,746.0989274219999,-2.456899999999997,364.1499999999999,5.0,3.0,48.0,3.0,0.5238095238095238,1.1997576602685036,13.0,9.0,19.0
878.1042520700897,-3.992299999999997,459.6199999999999,5.0,2.0,57.0,2.0,0.976190476190476,4.841753160926978,16.0,12.0,21.0,746.0989274219999,-2.456899999999997,364.1499999999999,5.0,3.0,48.0,3.0,0.5238095238095238,1.1997576602685036,13.0,9.0,19.0
878.1042520700897,-3.992299999999997,459.6199999999999,5.0,2.0,57.0,2.0,0.976190476190476,4.841753160926978,16.0,12.0,21.0,746.0989274219999,-2.456899999999997,364.1499999999999,5.0,3.0,48.0,3.0,0.5238095238095238,1.1997576602685036,13.0,9.0,19.0
878.1042520700897,-3.992299999999997,459.6199999999999,5.0,2.0,57.0,2.0,0.976190476190476,4.841753160926978,16.0,12.0,21.0,746.0989274219999,-2.456899999999997,364.1499999999999,5.0,3.0,48.0,3.0,0.5238095238095238,1.1997576602685036,13.0,9.0,19.0
878.1042520700897,-3.992299999999997,459.6199999999999,5.0,2.0,57.0,2.0,0.976190476190476,4.841753160926978,16.0,12.0,21.0,746.0989274219999,-2.456899999999997,364.1499999999999,5.0,3.0,48.0,3.0,0.5238095238095238,1.1997576602685036,13.0,9.0,19.0
855.1312529499999,-1.6145999999999976,400.93,3.0,1.0,54.0,1.0,0.6521739130434783,3.74093542252358,19.0,10.0,20.0,855.13125295,-2.005299999999997,400.92999999999995,3.0,1.0,54.0,1.0,1.0,5.174137629101848,19.0,11.0,20.0
595.0117894499998,-1.9690000000000007,333.5,3.0,1.0,37.0,1.0,0.8333333333333333,5.257112855243928,9.0,8.0,16.0,515.0454589279999,-2.169000000000001,290.13,3.0,1.0,33.0,1.0,0.5,5.918449707668962,7.0,8.0,13.0
595.0117894499998,-1.9690000000000007,333.5,3.0,1.0,37.0,1.0,0.8333333333333333,5.257112855243928,9.0,8.0,16.0,445.0399796239999,-2.7916000000000007,263.83,3.0,1.0,28.0,1.0,0.5,5.323214023091097,4.0,8.0,11.0
595.0117894499998,-1.9690000000000007,333.5,3.0,1.0,37.0,1.0,0.8333333333333333,5.257112855243928,9.0,8.0,16.0,445.0399796239999,-2.7916000000000007,263.83,3.0,1.0,28.0,1.0,0.5,5.323214023091097,4.0,8.0,11.0
132.005873228,-0.8851999999999998,91.67,0.0,0.0,9.0,0.0,0.25,3.788427600543414,3.0,2.0,3.0,132.005873228,-0.9235,88.50999999999999,0.0,0.0,9.0,0.0,0.3333333333333333,6.833689778754108,1.0,1.0,4.0
132.005873228,-0.8851999999999998,91.67,0.0,0.0,9.0,0.0,0.25,3.788427600543414,3.0,2.0,3.0,132.005873228,-0.9235,88.50999999999999,0.0,0.0,9.0,0.0,0.3333333333333333,6.833689778754108,1.0,1.0,4.0
132.005873228,-0.8851999999999998,91.67,0.0,0.0,9.0,0.0,0.25,3.788427600543414,3.0,2.0,3.0,132.005873228,-0.9235,88.50999999999999,0.0,0.0,9.0,0.0,0.3333333333333333,6.833689778754108,1.0,1.0,4.0
132.005873228,-0.8851999999999998,91.67,0.0,0.0,9.0,0.0,0.25,3.788427600543414,3.0,2.0,3.0,132.005873228,-0.9235,88.50999999999999,0.0,0.0,9.0,0.0,0.3333333333333333,6.833689778754108,1.0,1.0,4.0
132.005873228,-0.8851999999999998,91.67,0.0,0.0,9.0,0.0,0.25,3.788427600543414,3.0,2.0,3.0,132.005873228,-0.9235,88.50999999999999,0.0,0.0,9.0,0.0,0.3333333333333333,6.833689778754108,1.0,1.0,4.0
132.005873228,-0.8851999999999998,91.67,0.0,0.0,9.0,0.0,0.25,3.788427600543414,3.0,2.0,3.0,132.005873228,-0.9235,88.50999999999999,0.0,0.0,9.0,0.0,0.3333333333333333,6.833689778754108,1.0,1.0,4.0
132.005873228,-0.8851999999999998,91.67,0.0,0.0,9.0,0.0,0.25,3.788427600543414,3.0,2.0,3.0,132.005873228,-0.9235,88.50999999999999,0.0,0.0,9.0,0.0,0.3333333333333333,6.833689778754108,1.0,1.0,4.0
132.005873228,-0.8851999999999998,91.67,0.0,0.0,9.0,0.0,0.25,3.788427600543414,3.0,2.0,3.0,132.005873228,-0.9235,88.50999999999999,0.0,0.0,9.0,0.0,0.3333333333333333,6.833689778754108,1.0,1.0,4.0
229.982768434,-1.8137999999999996,169.43,0.0,0.0,14.0,0.0,0.25,7.260494096143534,3.0,5.0,4.0,62.000393923999994,-1.4082,65.64,0.0,0.0,4.0,0.0,0.0,3.2659863237109046,0.0,0.0,2.0
639.0016186899998,-2.5142000000000007,370.8,3.0,1.0,40.0,1.0,0.75,5.477837000744138,11.0,9.0,17.0,211.97220375000003,-0.8895000000000002,138.2,0.0,0.0,13.0,0.0,0.0,7.333288503888889,3.0,3.0,5.0
901.136732254,-2.758699999999997,441.38999999999993,3.0,1.0,57.0,1.0,1.1666666666666665,5.238866325998489,21.0,13.0,21.0,827.1363383299998,-2.1400999999999977,395.13,3.0,1.0,52.0,1.0,0.6521739130434783,1.5534393251556835,19.0,9.0,19.0
754.1480923080901,-3.5640999999999976,375.78999999999996,5.0,2.0,50.0,2.0,1.1428571428571428,4.415214251957018,12.0,10.0,19.0,753.1408158559998,-3.0263999999999975,371.99,5.0,3.0,50.0,3.0,0.8571428571428572,4.714898244197829,12.0,9.0,20.0
754.1480923080901,-3.5640999999999976,375.78999999999996,5.0,2.0,50.0,2.0,1.1428571428571428,4.415214251957018,12.0,10.0,19.0,753.1408158559998,-3.0263999999999975,371.99,5.0,3.0,50.0,3.0,0.8571428571428572,4.714898244197829,12.0,9.0,20.0
754.1480923080901,-3.5640999999999976,375.78999999999996,5.0,2.0,50.0,2.0,1.1428571428571428,4.415214251957018,12.0,10.0,19.0,753.1408158559998,-3.0263999999999975,371.99,5.0,3.0,50.0,3.0,0.8571428571428572,4.714898244197829,12.0,9.0,20.0
820.0987727660897,-3.8355999999999972,422.31999999999994,5.0,2.0,53.0,2.0,0.976190476190476,4.056699932074805,14.0,11.0,20.0,746.0989274219999,-2.456899999999997,364.1499999999999,5.0,3.0,48.0,3.0,0.5238095238095238,1.1997576602685036,13.0,9.0,19.0
820.0987727660897,-3.8355999999999972,422.31999999999994,5.0,2.0,53.0,2.0,0.976190476190476,4.056699932074805,14.0,11.0,20.0,746.0989274219999,-2.456899999999997,364.1499999999999,5.0,3.0,48.0,3.0,0.5238095238095238,1.1997576602685036,13.0,9.0,19.0
820.0987727660897,-3.8355999999999972,422.31999999999994,5.0,2.0,53.0,2.0,0.976190476190476,4.056699932074805,14.0,11.0,20.0,746.0989274219999,-2.456899999999997,364.1499999999999,5.0,3.0,48.0,3.0,0.5238095238095238,1.1997576602685036,13.0,9.0,19.0
337.09437094799995,-2.3909999999999982,175.89,0.0,0.0,22.0,0.0,0.6,6.208861414299984,9.0,6.0,7.0,666.1325968999998,-2.573899999999998,317.62,5.0,3.0,44.0,3.0,0.5238095238095238,1.1471947891546252,11.0,8.0,18.0
1431.2316072180902,-4.681199999999995,664.8199999999999,8.0,3.0,92.0,3.0,1.1428571428571428,2.764062264782173,29.0,18.0,35.0,1474.2505455139997,-4.001799999999996,681.25,8.0,4.0,95.0,4.0,1.1759834368530022,2.7006341143103088,30.0,17.0,37.0
1431.2316072180902,-4.681199999999995,664.8199999999999,8.0,3.0,92.0,3.0,1.1428571428571428,2.764062264782173,29.0,18.0,35.0,1474.2505455139997,-4.001799999999996,681.25,8.0,4.0,95.0,4.0,1.1759834368530022,2.7006341143103088,30.0,17.0,37.0
92.047344116,-1.2586,68.8,0.0,0.0,6.0,0.0,0.6666666666666666,2.825749368745867,1.0,1.0,2.0,666.1325968999998,-2.573899999999998,317.62,5.0,3.0,44.0,3.0,0.5238095238095238,1.1471947891546252,11.0,8.0,18.0
